   180    288
     1 1.7556386408722               0
     2 1.7219045366746 0.34250810779172
     3 1.6219986067878 0.67185382108176
     4 1.4597601800694 0.9753805688076
     5 1.2414239882739 1.2414239882739
     6 0.9753805688076 1.4597601800694
     7 0.67185382108176 1.6219986067878
     8 0.34250810779172 1.7219045366746
     9 1.0750186210018e-16 1.7556386408722
    10 -0.34250810779172 1.7219045366746
    11 -0.67185382108176 1.6219986067878
    12 -0.9753805688076 1.4597601800694
    13 -1.2414239882739 1.2414239882739
    14 -1.4597601800694 0.9753805688076
    15 -1.6219986067878 0.67185382108176
    16 -1.7219045366746 0.34250810779172
    17 -1.7556386408722 2.1500372420036e-16
    18 -1.7219045366746 -0.34250810779172
    19 -1.6219986067878 -0.67185382108176
    20 -1.4597601800694 -0.9753805688076
    21 -1.2414239882739 -1.2414239882739
    22 -0.9753805688076 -1.4597601800694
    23 -0.67185382108176 -1.6219986067878
    24 -0.34250810779172 -1.7219045366746
    25 -3.2250558630054e-16 -1.7556386408722
    26 0.34250810779172 -1.7219045366746
    27 0.67185382108176 -1.6219986067878
    28 0.9753805688076 -1.4597601800694
    29 1.2414239882739 -1.2414239882739
    30 1.4597601800694 -0.9753805688076
    31 1.6219986067878 -0.67185382108176
    32 1.7219045366746 -0.34250810779172
    33   2.50636073069               0
    34 2.4682834794289 0.43522497346028
    35  2.355208683657 0.85722585633643
    36 2.1705720638253  1.253180365345
    37 1.9199837101967 1.6110576230925
    38 1.6110576230925 1.9199837101967
    39  1.253180365345 2.1705720638253
    40 0.85722585633643  2.355208683657
    41 0.43522497346028 2.4682834794289
    42 1.5347033231741e-16   2.50636073069
    43 -0.43522497346028 2.4682834794289
    44 -0.85722585633643  2.355208683657
    45 -1.253180365345 2.1705720638253
    46 -1.6110576230925 1.9199837101967
    47 -1.9199837101967 1.6110576230925
    48 -2.1705720638253  1.253180365345
    49 -2.355208683657 0.85722585633643
    50 -2.4682834794289 0.43522497346028
    51  -2.50636073069 3.0694066463482e-16
    52 -2.4682834794289 -0.43522497346028
    53 -2.355208683657 -0.85722585633643
    54 -2.1705720638253 -1.253180365345
    55 -1.9199837101967 -1.6110576230925
    56 -1.6110576230925 -1.9199837101967
    57 -1.253180365345 -2.1705720638253
    58 -0.85722585633643 -2.355208683657
    59 -0.43522497346028 -2.4682834794289
    60 -4.6041099695222e-16  -2.50636073069
    61 0.43522497346028 -2.4682834794289
    62 0.85722585633643 -2.355208683657
    63  1.253180365345 -2.1705720638253
    64 1.6110576230925 -1.9199837101967
    65 1.9199837101967 -1.6110576230925
    66 2.1705720638253 -1.253180365345
    67  2.355208683657 -0.85722585633643
    68 2.4682834794289 -0.43522497346028
    69 3.2566949357077               0
    70 3.2165996168737 0.50945933006666
    71 3.0973009401902 1.0063740806285
    72 2.9017364350068 1.4785085613612
    73 2.6347215484823 1.9142372544246
    74 2.3028310732948 2.3028310732948
    75 1.9142372544246 2.6347215484823
    76 1.4785085613612 2.9017364350068
    77 1.0063740806285 3.0973009401902
    78 0.50945933006666 3.2165996168737
    79 1.9941505144069e-16 3.2566949357077
    80 -0.50945933006666 3.2165996168737
    81 -1.0063740806285 3.0973009401902
    82 -1.4785085613612 2.9017364350068
    83 -1.9142372544246 2.6347215484823
    84 -2.3028310732948 2.3028310732948
    85 -2.6347215484823 1.9142372544246
    86 -2.9017364350068 1.4785085613612
    87 -3.0973009401902 1.0063740806285
    88 -3.2165996168737 0.50945933006666
    89 -3.2566949357077 3.9883010288138e-16
    90 -3.2165996168737 -0.50945933006666
    91 -3.0973009401902 -1.0063740806285
    92 -2.9017364350068 -1.4785085613612
    93 -2.6347215484823 -1.9142372544246
    94 -2.3028310732948 -2.3028310732948
    95 -1.9142372544246 -2.6347215484823
    96 -1.4785085613612 -2.9017364350068
    97 -1.0063740806285 -3.0973009401902
    98 -0.50945933006666 -3.2165996168737
    99 -5.9824515432207e-16 -3.2566949357077
   100 0.50945933006666 -3.2165996168737
   101 1.0063740806285 -3.0973009401902
   102 1.4785085613612 -2.9017364350068
   103 1.9142372544246 -2.6347215484823
   104 2.3028310732948 -2.3028310732948
   105 2.6347215484823 -1.9142372544246
   106 2.9017364350068 -1.4785085613612
   107 3.0973009401902 -1.0063740806285
   108 3.2165996168737 -0.50945933006666
   109  4.006807660926               0
   110 3.9660241362773 0.57022818425684
   111 3.8445037972832 1.1288481670845
   112 3.6447204476099 1.6644880565596
   113  3.370741100129 2.1662437691904
   114 3.0281431842642 2.6239010056116
   115 2.6239010056116 3.0281431842642
   116 2.1662437691904  3.370741100129
   117 1.6644880565596 3.6447204476099
   118 1.1288481670845 3.8445037972832
   119 0.57022818425684 3.9660241362773
   120 1.1350362329185e-15  4.006807660926
   121 -0.57022818425684 3.9660241362773
   122 -1.1288481670845 3.8445037972832
   123 -1.6644880565596 3.6447204476099
   124 -2.1662437691904  3.370741100129
   125 -2.6239010056116 3.0281431842642
   126 -3.0281431842642 2.6239010056116
   127 -3.370741100129 2.1662437691904
   128 -3.6447204476099 1.6644880565596
   129 -3.8445037972832 1.1288481670845
   130 -3.9660241362773 0.57022818425684
   131 -4.006807660926 2.270072465837e-15
   132 -3.9660241362773 -0.57022818425684
   133 -3.8445037972832 -1.1288481670845
   134 -3.6447204476099 -1.6644880565596
   135 -3.370741100129 -2.1662437691904
   136 -3.0281431842642 -2.6239010056116
   137 -2.6239010056116 -3.0281431842642
   138 -2.1662437691904 -3.370741100129
   139 -1.6644880565596 -3.6447204476099
   140 -1.1288481670845 -3.8445037972832
   141 -0.57022818425684 -3.9660241362773
   142 -7.3603862651281e-16 -4.006807660926
   143 0.57022818425684 -3.9660241362773
   144 1.1288481670845 -3.8445037972832
   145 1.6644880565596 -3.6447204476099
   146 2.1662437691904 -3.370741100129
   147 2.6239010056116 -3.0281431842642
   148 3.0281431842642 -2.6239010056116
   149  3.370741100129 -2.1662437691904
   150 3.6447204476099 -1.6644880565596
   151 3.8445037972832 -1.1288481670845
   152 3.9660241362773 -0.57022818425684
   153 1.0042121727863               0
   154 0.97903447700209 0.2234582305787
   155 0.90476390444908 0.43571133239588
   156 0.78512469176193 0.62611604863464
   157 0.62611604863464 0.78512469176193
   158 0.43571133239588 0.90476390444908
   159 0.2234582305787 0.97903447700209
   160 6.1490261153376e-17 1.0042121727863
   161 -0.2234582305787 0.97903447700209
   162 -0.43571133239588 0.90476390444908
   163 -0.62611604863464 0.78512469176193
   164 -0.78512469176193 0.62611604863464
   165 -0.90476390444908 0.43571133239588
   166 -0.97903447700209 0.2234582305787
   167 -1.0042121727863 1.2298052230675e-16
   168 -0.97903447700209 -0.2234582305787
   169 -0.90476390444908 -0.43571133239588
   170 -0.78512469176193 -0.62611604863464
   171 -0.62611604863464 -0.78512469176193
   172 -0.43571133239588 -0.90476390444908
   173 -0.2234582305787 -0.97903447700209
   174 -1.8447078346013e-16 -1.0042121727863
   175 0.2234582305787 -0.97903447700209
   176 0.43571133239588 -0.90476390444908
   177 0.62611604863464 -0.78512469176193
   178 0.78512469176193 -0.62611604863464
   179 0.90476390444908 -0.43571133239588
   180 0.97903447700209 -0.2234582305787
     1    153      1      2
     2      2    154    153
     3    154      2      3
     4      3    155    154
     5    155      3      4
     6      4    156    155
     7    156      4      5
     8      5    157    156
     9    157      5      6
    10      6    158    157
    11    158      6      7
    12      7    159    158
    13    159      7      8
    14      8    160    159
    15    160      8      9
    16    160      9     10
    17     10    161    160
    18    161     10     11
    19     11    162    161
    20    162     11     12
    21     12    163    162
    22    163     12     13
    23     13    164    163
    24    164     13     14
    25     14    165    164
    26    165     14     15
    27     15    166    165
    28    166     15     16
    29    166     16    167
    30    167     16     17
    31    167     17     18
    32    167     18    168
    33    168     18     19
    34    169    168     19
    35    169     19     20
    36    170    169     20
    37    170     20     21
    38    171    170     21
    39    171     21     22
    40    172    171     22
    41    172     22     23
    42    173    172     23
    43    173     23     24
    44    174    173     24
    45    174     24     25
    46    174     25     26
    47    175    174     26
    48    175     26     27
    49    176    175     27
    50    176     27     28
    51    177    176     28
    52    177     28     29
    53    178    177     29
    54    178     29     30
    55    179    178     30
    56    179     30     31
    57    180    179     31
    58    180     31     32
    59    153    180     32
    60    153     32      1
    61      1     33     34
    62     34      2      1
    63      2     34     35
    64     35      3      2
    65      3     35     36
    66     36      4      3
    67      4     36     37
    68     37      5      4
    69      5     37     38
    70     38      6      5
    71      6     38     39
    72     39      7      6
    73      7     39     40
    74     40      8      7
    75      8     40     41
    76     41      9      8
    77      9     41     42
    78      9     42     43
    79     43     10      9
    80     10     43     44
    81     44     11     10
    82     11     44     45
    83     45     12     11
    84     12     45     46
    85     46     13     12
    86     13     46     47
    87     47     14     13
    88     14     47     48
    89     14     48     15
    90     15     48     49
    91     15     49     16
    92     16     49     50
    93     16     50     17
    94     17     50     51
    95     17     51     52
    96     17     52     18
    97     18     52     53
    98     18     53     19
    99     19     53     54
   100     19     54     20
   101     20     54     55
   102     21     20     55
   103     21     55     56
   104     22     21     56
   105     22     56     57
   106     23     22     57
   107     23     57     58
